station,catchment,zone,sample_date,year,month,season,ec_us_cm,total_n_mg_l,nox_n_mg_l,total_p_mg_l,reactive_p_mg_l,tss_mg_l,turbidity_ntu,do_sat_pct,ph,risk_score,high_concern,turbidity_ntu_bad,tss_mg_l_bad,total_n_mg_l_bad,total_p_mg_l_bad,do_sat_pct_bad,next_month_high_concern
OXLEY RIVER AT UPSTREAM EUNGELLA (MCKENZIES BRIDGE),Tweed,Far North Coast,2018-01-17 13:02:00,2018,1,summer,170.0,0.18,0.01,0.051,0.03,10.0,4.8,101.0,7.9,0,0.0,0,0,0,0,0,0.0
CLARENCE RIVER AT LILYDALE BRIDGE,Clarence,North Coast,2018-01-18 07:44:00,2018,1,summer,53.0,0.42,0.01,0.021,0.007,10.0,7.7,98.7,7.8,0,0.0,0,0,0,0,0,0.0
NYMBOIDA RIVER AT NYMBOIDA,Clarence,North Coast,2018-01-18 09:45:00,2018,1,summer,91.0,0.19,0.01,0.01,0.005,10.0,2.2,89.1,7.6,0,0.0,0,0,0,0,0,0.0
BELLINGER RIVER AT BELLINGEN,Bellinger,North Coast,2018-01-18 12:14:00,2018,1,summer,91.0,0.14,0.01,0.01,0.005,10.0,2.0,114.0,7.6,0,0.0,0,0,0,0,0,0.0
KARUAH RIVER AT BOORAL,Karuah,Lower North Coast,2018-02-12 09:12:00,2018,2,summer,380.0,0.36,0.01,0.032,0.006,10.0,0.9,64.0,7.5,1,0.0,0,0,0,0,1,0.0
WALLAMBA RIVER AT DARGAVILLE ROAD CROSSING,Karuah,Lower North Coast,2018-02-12 10:50:00,2018,2,summer,760.0,0.69,0.01,0.1,0.037,10.0,2.3,21.3,7.4,1,0.0,0,0,0,0,1,0.0
MANNING RIVER AT KILLAWARRA,Manning,Lower North Coast,2018-02-12 12:46:00,2018,2,summer,170.0,0.32,0.01,0.023,0.005,10.0,1.5,141.0,9.3,0,0.0,0,0,0,0,0,0.0
BARNARD RIVER AT MACKAY,Manning,Lower North Coast,2018-02-12 14:39:00,2018,2,summer,240.0,0.7,0.01,0.079,0.01,10.0,3.0,169.0,9.2,0,0.0,0,0,0,0,0,0.0
HUNTER RIVER AT MOONAN FLAT,Hunter,Hunter,2018-02-13 09:46:00,2018,2,summer,280.0,0.34,0.01,0.1,0.02,10.0,10.2,38.9,7.4,1,0.0,0,0,0,0,1,0.0
HUNTER RIVER AT MUSWELLBROOK,Hunter,Hunter,2018-02-13 11:30:00,2018,2,summer,359.0,0.36,0.1,0.049,0.008,15.0,9.8,78.8,8.0,0,0.0,0,0,0,0,0,0.0
GOULBURN RIVER AT SANDY HOLLOW,Hunter,Hunter,2018-02-13 12:56:00,2018,2,summer,1565.0,0.23,0.01,0.15,0.029,10.0,4.5,108.0,7.8,1,0.0,0,0,0,1,0,0.0
HUNTER RIVER AT MOSES CROSSING,Hunter,Hunter,2018-02-13 13:52:00,2018,2,summer,835.0,0.29,0.01,0.071,0.005,26.0,22.6,95.6,8.2,0,0.0,0,0,0,0,0,0.0
WOLLOMBI BROOK AT WARKWRTH,Hunter,Hunter,2018-02-13 14:31:00,2018,2,summer,1212.0,0.28,0.01,0.027,0.005,10.0,6.5,90.8,7.9,0,0.0,0,0,0,0,0,0.0
HUNTER RIVER AT SINGLETON,Hunter,Hunter,2018-02-13 15:37:00,2018,2,summer,424.0,0.33,0.01,0.047,0.005,19.0,20.8,109.0,8.2,0,0.0,0,0,0,0,0,1.0
HUNTER RIVER AT LUSKINTYRE,Hunter,Hunter,2018-02-13 16:35:00,2018,2,summer,767.0,0.41,0.01,0.093,0.01,35.0,39.4,103.0,8.2,2,1.0,1,1,0,0,0,0.0
CLYDE RIVER AT BROOMAN,Clyde,South Coast,2018-02-20 10:07:00,2018,2,summer,100.0,0.28,0.01,0.01,0.005,10.0,1.1,50.4,7.3,1,0.0,0,0,0,0,1,0.0
HASTINGS RIVER AT KOOREE ISLAND ROAD,Hastings,Lower North Coast,2018-02-20 10:38:00,2018,2,summer,150.0,0.22,0.01,0.01,0.005,10.0,2.4,92.2,7.2,0,0.0,0,0,0,0,0,0.0
MACLEAY RIVER AT TURNERS FLAT,Macleay,North Coast,2018-02-20 12:13:00,2018,2,summer,160.0,0.35,0.01,0.01,0.005,10.0,1.2,127.0,9.4,0,0.0,0,0,0,0,0,0.0
DEUA RIVER AT RIVERVIEW,Moruya,South Coast,2018-02-20 12:54:00,2018,2,summer,120.0,0.15,0.01,0.01,0.005,10.0,1.0,82.5,7.6,0,0.0,0,0,0,0,0,0.0
TUROSS RIVER AT NERRIGUNDAH MOUNTAIN RD BRIDGE,Tuross,South coast,2018-02-20 13:55:00,2018,2,summer,110.0,0.22,0.01,0.01,0.005,10.0,1.3,97.4,7.6,0,0.0,0,0,0,0,0,0.0
BELLINGER RIVER AT BELLINGEN,Bellinger,North Coast,2018-02-20 14:26:00,2018,2,summer,73.0,0.13,0.01,0.01,0.005,10.0,1.8,102.0,7.3,0,0.0,0,0,0,0,0,0.0
BROGO RIVER AT ANGLEDALE,Bega,South Coast,2018-02-21 06:36:00,2018,2,summer,110.0,0.3,0.03,0.03,0.016,10.0,1.5,72.4,7.6,1,0.0,0,0,0,0,1,0.0
NYMBOIDA RIVER AT NYMBOIDA,Clarence,North Coast,2018-02-21 07:41:00,2018,2,summer,51.0,0.21,0.01,0.01,0.005,10.0,1.3,88.0,7.2,0,0.0,0,0,0,0,0,0.0
BEMBOKE RIVER AT POLACKS FLAT ROAD,Bega,South coast,2018-02-21 07:53:00,2018,2,summer,140.0,0.4,0.04,0.038,0.013,10.0,7.1,96.7,7.8,0,0.0,0,0,0,0,0,0.0
TOWAMBA RIVER AT TOWAMBA VILLAGE,Towamba,South coast,2018-02-21 09:23:00,2018,2,summer,230.0,0.16,0.01,0.01,0.005,10.0,2.7,82.4,7.5,0,0.0,0,0,0,0,0,0.0
CLARENCE RIVER AT LILYDALE BRIDGE,Clarence,North Coast,2018-02-21 09:27:00,2018,2,summer,110.0,0.28,0.01,0.01,0.005,10.0,1.4,101.0,7.9,0,0.0,0,0,0,0,0,0.0
LITTLE PLAINS RIVER AT WELLESLEY (ROWES),Snowy,South Coast,2018-02-21 10:50:00,2018,2,summer,71.0,0.36,0.01,0.026,0.005,10.0,5.0,88.5,7.3,0,0.0,0,0,0,0,0,0.0
CLARENCE RIVER AT PADDYS FLAT,Clarence,North Coast,2018-02-21 12:11:00,2018,2,summer,210.0,0.42,0.01,0.02,0.006,10.0,2.9,91.3,7.9,0,0.0,0,0,0,0,0,0.0
RICHMOND RIVER AT WIANGAREE,Richmond,Far North Coast,2018-02-21 14:28:00,2018,2,summer,240.0,0.26,0.01,0.12,0.088,10.0,10.6,111.0,8.2,0,0.0,0,0,0,0,0,0.0
OXLEY RIVER AT UPSTREAM EUNGELLA (MCKENZIES BRIDGE),Tweed,Far North Coast,2018-02-22 07:41:00,2018,2,summer,170.0,0.22,0.01,0.047,0.031,10.0,3.6,84.1,7.5,0,0.0,0,0,0,0,0,0.0
RICHMOND RIVER AT CASINO,Richmond,Far North Coast,2018-02-22 10:35:00,2018,2,summer,270.0,0.32,0.02,0.14,0.12,10.0,6.6,86.5,8.0,1,0.0,0,0,0,1,0,0.0
KARUAH RIVER AT BOORAL,Karuah,Lower North Coast,2018-03-12 08:23:00,2018,3,autumn,200.0,0.64,0.12,0.081,0.031,10.0,11.5,55.2,6.8,1,0.0,0,0,0,0,1,0.0
WALLAMBA RIVER AT DARGAVILLE ROAD CROSSING,Karuah,Lower North Coast,2018-03-12 09:53:00,2018,3,autumn,800.0,0.75,0.01,0.15,0.046,10.0,4.3,,7.1,1,0.0,0,0,0,1,0,0.0
MANNING RIVER AT KILLAWARRA,Manning,Lower North Coast,2018-03-12 10:49:00,2018,3,autumn,140.0,0.3,0.03,0.024,0.008,10.0,0.9,91.7,7.6,0,0.0,0,0,0,0,0,0.0
BARNARD RIVER AT MACKAY,Manning,Lower North Coast,2018-03-12 13:10:00,2018,3,autumn,200.0,0.36,0.01,0.02,0.005,10.0,0.7,143.0,8.7,0,0.0,0,0,0,0,0,0.0
HUNTER RIVER AT MOONAN FLAT,Hunter,Hunter,2018-03-12 15:09:00,2018,3,autumn,230.0,0.3,0.01,0.057,0.018,10.0,4.2,92.1,7.7,0,0.0,0,0,0,0,0,0.0
HUNTER RIVER AT MUSWELLBROOK,Hunter,Hunter,2018-03-13 08:55:00,2018,3,autumn,337.0,0.31,0.04,0.044,0.007,15.0,7.7,82.9,8.0,0,0.0,0,0,0,0,0,0.0
CLYDE RIVER AT BROOMAN,Clyde,South Coast,2018-03-13 10:33:00,2018,3,autumn,100.0,0.21,0.01,0.01,0.005,10.0,1.1,79.2,7.4,0,0.0,0,0,0,0,0,0.0
HUNTER RIVER AT MOSES CROSSING,Hunter,Hunter,2018-03-13 10:59:00,2018,3,autumn,505.0,0.32,0.02,0.058,0.011,22.0,21.6,84.1,8.0,0,0.0,0,0,0,0,0,0.0
WOLLOMBI BROOK AT WARKWRTH,Hunter,Hunter,2018-03-13 11:32:00,2018,3,autumn,1161.0,0.37,0.01,0.01,0.005,10.0,5.7,54.0,7.5,1,0.0,0,0,0,0,1,0.0
HUNTER RIVER AT SINGLETON,Hunter,Hunter,2018-03-13 12:04:00,2018,3,autumn,545.0,0.4,0.05,0.045,0.005,18.0,15.3,95.2,8.0,0,0.0,0,0,0,0,0,0.0
DEUA RIVER AT RIVERVIEW,Moruya,South Coast,2018-03-13 12:45:00,2018,3,autumn,110.0,0.12,0.01,0.01,0.005,10.0,1.1,89.8,7.5,0,0.0,0,0,0,0,0,0.0
HUNTER RIVER AT LUSKINTYRE,Hunter,Hunter,2018-03-13 12:53:00,2018,3,autumn,720.0,0.44,0.01,0.065,0.008,21.0,20.7,104.0,8.1,0,0.0,0,0,0,0,0,0.0
TUROSS RIVER AT NERRIGUNDAH MOUNTAIN RD BRIDGE,Tuross,South coast,2018-03-13 13:35:00,2018,3,autumn,96.0,0.13,0.02,0.01,0.005,10.0,0.9,94.0,7.5,0,0.0,0,0,0,0,0,0.0
BROGO RIVER AT ANGLEDALE,Bega,South Coast,2018-03-14 06:55:00,2018,3,autumn,120.0,0.19,0.02,0.024,0.007,10.0,1.2,74.4,7.6,0,0.0,0,0,0,0,0,0.0
BEMBOKE RIVER AT POLACKS FLAT ROAD,Bega,South coast,2018-03-14 07:39:00,2018,3,autumn,170.0,0.19,0.03,0.024,0.009,10.0,3.3,92.6,7.8,0,0.0,0,0,0,0,0,0.0
TOWAMBA RIVER AT TOWAMBA VILLAGE,Towamba,South coast,2018-03-14 09:04:00,2018,3,autumn,220.0,0.11,0.01,0.01,0.005,10.0,1.1,76.7,7.4,0,0.0,0,0,0,0,0,0.0
LITTLE PLAINS RIVER AT WELLESLEY (ROWES),Snowy,South Coast,2018-03-14 10:29:00,2018,3,autumn,69.0,0.28,0.01,0.022,0.009,10.0,4.5,92.1,7.9,0,0.0,0,0,0,0,0,0.0
CLARENCE RIVER AT PADDYS FLAT,Clarence,North Coast,2018-03-21 09:46:00,2018,3,autumn,170.0,0.56,0.09,0.048,0.024,10.0,16.5,89.2,7.5,0,0.0,0,0,0,0,0,0.0
RICHMOND RIVER AT CASINO,Richmond,Far North Coast,2018-03-21 11:45:00,2018,3,autumn,220.0,0.36,0.11,0.13,0.095,16.0,24.0,100.0,7.9,1,0.0,0,0,0,1,0,0.0
RICHMOND RIVER AT WIANGAREE,Richmond,Far North Coast,2018-03-21 13:13:00,2018,3,autumn,200.0,0.18,0.06,0.078,0.061,10.0,6.8,109.0,8.1,0,0.0,0,0,0,0,0,0.0
OXLEY RIVER AT UPSTREAM EUNGELLA (MCKENZIES BRIDGE),Tweed,Far North Coast,2018-03-21 14:52:00,2018,3,autumn,140.0,0.15,0.03,0.037,0.027,10.0,5.6,104.0,7.8,0,0.0,0,0,0,0,0,0.0
CLARENCE RIVER AT LILYDALE BRIDGE,Clarence,North Coast,2018-03-22 10:05:00,2018,3,autumn,96.0,0.3,0.04,0.026,0.006,10.0,11.8,101.0,7.7,0,0.0,0,0,0,0,0,0.0
NYMBOIDA RIVER AT NYMBOIDA,Clarence,North Coast,2018-03-22 11:47:00,2018,3,autumn,40.0,0.15,0.05,0.01,0.005,10.0,1.9,100.0,7.5,0,0.0,0,0,0,0,0,0.0
BELLINGER RIVER AT BELLINGEN,Bellinger,North Coast,2018-03-22 14:13:00,2018,3,autumn,61.0,0.1,0.01,0.01,0.005,10.0,1.9,106.0,7.3,0,0.0,0,0,0,0,0,1.0
MACLEAY RIVER AT TURNERS FLAT,Macleay,North Coast,2018-03-23 07:34:00,2018,3,autumn,59.0,2.0,0.16,0.24,0.015,180.0,295.0,87.1,6.7,4,1.0,1,1,1,1,0,1.0
HASTINGS RIVER AT KOOREE ISLAND ROAD,Hastings,Lower North Coast,2018-03-23 09:44:00,2018,3,autumn,56.0,1.8,0.2,0.19,0.025,170.0,212.0,90.6,6.8,4,1.0,1,1,1,1,0,0.0
HASTINGS RIVER AT KOOREE ISLAND ROAD,Hastings,Lower North Coast,2018-04-09 11:36:00,2018,4,autumn,110.0,0.21,,0.03,,10.0,2.0,97.1,6.7,0,0.0,0,0,0,0,0,0.0
MACLEAY RIVER AT TURNERS FLAT,Macleay,North Coast,2018-04-09 13:39:00,2018,4,autumn,130.0,0.2,,0.03,,10.0,3.2,116.0,8.1,0,0.0,0,0,0,0,0,0.0
BELLINGER RIVER AT BELLINGEN,Bellinger,North Coast,2018-04-09 15:23:00,2018,4,autumn,68.0,0.08,,0.03,,10.0,1.8,122.0,7.2,0,0.0,0,0,0,0,0,0.0
NYMBOIDA RIVER AT NYMBOIDA,Clarence,North Coast,2018-04-10 08:03:00,2018,4,autumn,44.0,0.2,,0.03,,10.0,1.5,89.8,7.0,0,0.0,0,0,0,0,0,0.0
KARUAH RIVER AT BOORAL,Karuah,Lower North Coast,2018-04-10 08:57:00,2018,4,autumn,240.0,0.45,0.13,0.05,0.025,10.0,5.4,67.2,7.1,1,0.0,0,0,0,0,1,0.0
CLARENCE RIVER AT LILYDALE BRIDGE,Clarence,North Coast,2018-04-10 10:03:00,2018,4,autumn,91.0,0.2,,0.03,,10.0,2.6,113.0,8.2,0,0.0,0,0,0,0,0,0.0
WALLAMBA RIVER AT DARGAVILLE ROAD CROSSING,Karuah,Lower North Coast,2018-04-10 10:34:00,2018,4,autumn,510.0,0.56,0.08,0.11,0.05,10.0,2.2,38.2,7.2,1,0.0,0,0,0,0,1,0.0
MANNING RIVER AT KILLAWARRA,Manning,Lower North Coast,2018-04-10 11:36:00,2018,4,autumn,160.0,0.25,0.04,0.03,0.02,10.0,1.1,95.4,7.6,0,0.0,0,0,0,0,0,0.0
CLARENCE RIVER AT PADDYS FLAT,Clarence,North Coast,2018-04-10 12:50:00,2018,4,autumn,200.0,0.26,,0.03,,10.0,2.9,107.0,8.0,0,0.0,0,0,0,0,0,0.0
BARNARD RIVER AT MACKAY,Manning,Lower North Coast,2018-04-10 13:57:00,2018,4,autumn,230.0,0.29,0.02,0.03,0.01,10.0,0.9,135.0,8.7,0,0.0,0,0,0,0,0,0.0
HUNTER RIVER AT MOONAN FLAT,Hunter,Hunter,2018-04-10 15:57:00,2018,4,autumn,180.0,0.2,0.02,0.05,0.03,10.0,3.1,98.4,7.9,0,0.0,0,0,0,0,0,0.0
RICHMOND RIVER AT CASINO,Richmond,Far North Coast,2018-04-10 15:59:00,2018,4,autumn,240.0,0.2,,0.12,,10.0,15.1,107.0,8.1,0,0.0,0,0,0,0,0,0.0
RICHMOND RIVER AT WIANGAREE,Richmond,Far North Coast,2018-04-11 09:06:00,2018,4,autumn,210.0,0.1,,0.069,,10.0,4.6,96.1,7.8,0,0.0,0,0,0,0,0,0.0
HUNTER RIVER AT MUSWELLBROOK,Hunter,Hunter,2018-04-11 09:32:00,2018,4,autumn,334.0,0.26,0.03,0.03,0.008,10.0,7.0,84.3,8.0,0,0.0,0,0,0,0,0,0.0
HUNTER RIVER AT MOSES CROSSING,Hunter,Hunter,2018-04-11 10:35:00,2018,4,autumn,424.0,0.28,0.03,0.05,0.01,13.0,16.2,83.8,8.0,0,0.0,0,0,0,0,0,0.0
OXLEY RIVER AT UPSTREAM EUNGELLA (MCKENZIES BRIDGE),Tweed,Far North Coast,2018-04-11 11:07:00,2018,4,autumn,150.0,0.1,,0.04,,10.0,4.8,97.1,7.6,0,0.0,0,0,0,0,0,0.0
WOLLOMBI BROOK AT WARKWRTH,Hunter,Hunter,2018-04-11 12:46:00,2018,4,autumn,1156.0,0.29,0.02,0.03,0.008,10.0,7.1,46.9,7.5,1,0.0,0,0,0,0,1,0.0
HUNTER RIVER AT SINGLETON,Hunter,Hunter,2018-04-11 13:39:00,2018,4,autumn,628.0,0.3,0.085,0.086,0.01,18.0,17.0,96.1,8.0,0,0.0,0,0,0,0,0,0.0
HUNTER RIVER AT LUSKINTYRE,Hunter,Hunter,2018-04-11 14:28:00,2018,4,autumn,871.0,0.43,0.02,0.062,0.01,18.0,20.4,110.0,8.1,0,0.0,0,0,0,0,0,0.0
CLYDE RIVER AT BROOMAN,Clyde,South Coast,2018-04-17 11:19:00,2018,4,autumn,91.0,0.2,0.02,0.03,0.008,10.0,1.2,73.2,6.8,1,0.0,0,0,0,0,1,0.0
DEUA RIVER AT RIVERVIEW,Moruya,South Coast,2018-04-17 13:17:00,2018,4,autumn,120.0,0.08,0.02,0.03,0.008,10.0,1.0,97.5,7.4,0,0.0,0,0,0,0,0,0.0
TUROSS RIVER AT NERRIGUNDAH MOUNTAIN RD BRIDGE,Tuross,South coast,2018-04-17 14:08:00,2018,4,autumn,96.0,0.09,0.02,0.03,0.008,10.0,0.9,95.5,7.4,0,0.0,0,0,0,0,0,0.0
BROGO RIVER AT ANGLEDALE,Bega,South Coast,2018-04-18 07:53:00,2018,4,autumn,120.0,0.2,0.02,0.03,0.008,10.0,1.1,78.2,7.7,0,0.0,0,0,0,0,0,0.0
BEMBOKE RIVER AT POLACKS FLAT ROAD,Bega,South coast,2018-04-18 08:49:00,2018,4,autumn,150.0,0.2,0.03,0.03,0.008,10.0,2.7,98.8,7.7,0,0.0,0,0,0,0,0,0.0
TOWAMBA RIVER AT TOWAMBA VILLAGE,Towamba,South coast,2018-04-18 10:13:00,2018,4,autumn,230.0,0.09,0.02,0.03,0.008,10.0,1.2,75.2,7.2,0,0.0,0,0,0,0,0,0.0
LITTLE PLAINS RIVER AT WELLESLEY (ROWES),Snowy,South Coast,2018-04-18 11:38:00,2018,4,autumn,71.0,0.23,0.02,0.03,0.008,10.0,5.2,90.0,7.8,0,0.0,0,0,0,0,0,0.0
CLARENCE RIVER AT PADDYS FLAT,Clarence,North Coast,2018-05-09 09:13:42,2018,5,autumn,190.0,,,,,5.0,2.19,91.0,8.11,0,0.0,0,0,0,0,0,0.0
RICHMOND RIVER AT CASINO,Richmond,Far North Coast,2018-05-09 11:29:16,2018,5,autumn,262.0,,,,,6.0,9.33,101.3,8.03,0,0.0,0,0,0,0,0,0.0
RICHMOND RIVER AT WIANGAREE,Richmond,Far North Coast,2018-05-09 13:36:55,2018,5,autumn,192.0,,,,,8.0,8.07,99.3,7.9,0,0.0,0,0,0,0,0,0.0
OXLEY RIVER AT UPSTREAM EUNGELLA (MCKENZIES BRIDGE),Tweed,Far North Coast,2018-05-09 15:25:48,2018,5,autumn,167.0,,,,,5.0,4.31,102.1,7.84,0,0.0,0,0,0,0,0,0.0
CLARENCE RIVER AT LILYDALE BRIDGE,Clarence,North Coast,2018-05-10 10:36:56,2018,5,autumn,95.0,,,,,5.0,1.52,109.4,8.21,0,0.0,0,0,0,0,0,0.0
NYMBOIDA RIVER AT NYMBOIDA,Clarence,North Coast,2018-05-10 12:02:47,2018,5,autumn,44.0,,,,,5.0,1.64,94.9,7.8,0,0.0,0,0,0,0,0,0.0
BELLINGER RIVER AT BELLINGEN,Bellinger,North Coast,2018-05-10 14:51:47,2018,5,autumn,67.0,,,,,5.0,3.08,118.6,7.72,0,0.0,0,0,0,0,0,0.0
MACLEAY RIVER AT TURNERS FLAT,Macleay,North Coast,2018-05-11 09:06:14,2018,5,autumn,118.0,,,,,5.0,3.25,93.2,7.82,0,0.0,0,0,0,0,0,0.0
HASTINGS RIVER AT KOOREE ISLAND ROAD,Hastings,Lower North Coast,2018-05-11 10:57:17,2018,5,autumn,108.0,,,,,5.0,2.31,97.0,7.63,0,0.0,0,0,0,0,0,0.0
HUNTER RIVER AT LUSKINTYRE,Hunter,Hunter,2018-05-14 09:08:03,2018,5,autumn,791.0,0.3,,0.02,0.01,12.0,14.0,91.0,7.97,0,0.0,0,0,0,0,0,0.0
HUNTER RIVER AT SINGLETON,Hunter,Hunter,2018-05-14 10:04:42,2018,5,autumn,529.0,0.3,,0.01,0.01,6.0,8.5,88.6,7.85,0,0.0,0,0,0,0,0,0.0
WOLLOMBI BROOK AT WARKWRTH,Hunter,Hunter,2018-05-14 10:39:00,2018,5,autumn,1134.0,0.2,,0.01,0.01,5.0,4.86,57.2,7.54,1,0.0,0,0,0,0,1,0.0
HUNTER RIVER AT MUSWELLBROOK,Hunter,Hunter,2018-05-14 12:33:02,2018,5,autumn,330.4,0.1,,0.01,0.01,31.0,3.49,89.8,7.97,0,0.0,0,0,0,0,0,0.0
HUNTER RIVER AT MOONAN FLAT,Hunter,Hunter,2018-05-14 14:17:38,2018,5,autumn,,0.5,,0.1,0.03,5.0,57.7,91.4,7.95,1,0.0,1,0,0,0,0,0.0
BARNARD RIVER AT MACKAY,Manning,Lower North Coast,2018-05-14 16:15:48,2018,5,autumn,192.5,0.1,,0.01,0.01,5.0,1.56,113.7,8.18,0,0.0,0,0,0,0,0,0.0
MANNING RIVER AT KILLAWARRA,Manning,Lower North Coast,2018-05-15 08:11:01,2018,5,autumn,122.2,0.1,,0.01,0.01,5.0,0.69,96.1,7.78,0,0.0,0,0,0,0,0,0.0
WALLAMBA RIVER AT DARGAVILLE ROAD CROSSING,Karuah,Lower North Coast,2018-05-15 09:10:49,2018,5,autumn,699.0,0.2,,0.04,0.03,5.0,1.46,37.5,7.4,1,0.0,0,0,0,0,1,0.0
KARUAH RIVER AT BOORAL,Karuah,Lower North Coast,2018-05-15 10:54:12,2018,5,autumn,244.8,0.2,,0.02,0.02,5.0,1.44,62.5,7.59,1,0.0,0,0,0,0,1,0.0
CLYDE RIVER AT BROOMAN,Clyde,South Coast,2018-05-15 13:32:02,2018,5,autumn,91.2,,,,,5.0,1.09,78.8,7.53,0,0.0,0,0,0,0,0,0.0
DEUA RIVER AT RIVERVIEW,Moruya,South Coast,2018-05-15 15:04:52,2018,5,autumn,113.9,,,,,8.0,1.17,93.1,7.73,0,0.0,0,0,0,0,0,0.0
TUROSS RIVER AT NERRIGUNDAH MOUNTAIN RD BRIDGE,Tuross,South coast,2018-05-15 15:59:21,2018,5,autumn,93.3,,,,,5.0,1.09,93.9,7.84,0,0.0,0,0,0,0,0,0.0
BROGO RIVER AT ANGLEDALE,Bega,South Coast,2018-05-16 07:55:55,2018,5,autumn,111.1,,,,,5.0,1.12,81.7,7.93,0,0.0,0,0,0,0,0,0.0
BEMBOKE RIVER AT POLACKS FLAT ROAD,Bega,South coast,2018-05-16 09:31:17,2018,5,autumn,164.8,,,,,6.0,2.32,99.5,7.88,0,0.0,0,0,0,0,0,0.0
TOWAMBA RIVER AT TOWAMBA VILLAGE,Towamba,South coast,2018-05-16 10:44:49,2018,5,autumn,198.6,,,,,5.0,2.57,88.4,7.71,0,0.0,0,0,0,0,0,0.0
LITTLE PLAINS RIVER AT WELLESLEY (ROWES),Snowy,South Coast,2018-05-16 12:36:47,2018,5,autumn,117.8,,,,,11.0,13.8,86.1,7.36,0,0.0,0,0,0,0,0,0.0
CLARENCE RIVER AT PADDYS FLAT,Clarence,North Coast,2018-06-06 09:01:28,2018,6,winter,194.1,0.4,0.01,0.01,0.01,6.0,1.4,100.7,8.49,0,0.0,0,0,0,0,0,0.0
RICHMOND RIVER AT CASINO,Richmond,Far North Coast,2018-06-06 10:45:46,2018,6,winter,292.1,0.2,0.01,0.05,0.05,8.0,6.04,97.5,7.99,0,0.0,0,0,0,0,0,0.0
RICHMOND RIVER AT WIANGAREE,Richmond,Far North Coast,2018-06-06 13:07:01,2018,6,winter,197.6,0.1,0.03,0.03,0.04,8.0,4.86,103.3,7.93,0,0.0,0,0,0,0,0,0.0
OXLEY RIVER AT UPSTREAM EUNGELLA (MCKENZIES BRIDGE),Tweed,Far North Coast,2018-06-06 15:04:27,2018,6,winter,176.7,0.1,0.02,0.01,0.02,27.0,2.9,100.5,7.73,0,0.0,0,0,0,0,0,0.0
MACLEAY RIVER AT TURNERS FLAT,Macleay,North Coast,2018-06-07 08:46:12,2018,6,winter,106.4,0.2,0.01,0.01,0.01,5.0,1.11,100.1,7.6,0,0.0,0,0,0,0,0,0.0
HASTINGS RIVER AT KOOREE ISLAND ROAD,Hastings,Lower North Coast,2018-06-07 10:07:22,2018,6,winter,121.5,0.3,0.1,0.01,0.01,14.0,14.2,96.0,7.39,0,0.0,0,0,0,0,0,0.0
CLARENCE RIVER AT LILYDALE BRIDGE,Clarence,North Coast,2018-06-07 10:57:11,2018,6,winter,103.5,0.1,0.01,0.01,0.01,5.0,1.04,105.0,7.81,0,0.0,0,0,0,0,0,0.0
NYMBOIDA RIVER AT NYMBOIDA,Clarence,North Coast,2018-06-07 12:44:45,2018,6,winter,44.0,0.2,0.07,0.01,0.01,5.0,13.8,99.6,7.48,0,0.0,0,0,0,0,0,0.0
BELLINGER RIVER AT BELLINGEN,Bellinger,North Coast,2018-06-07 15:39:29,2018,6,winter,65.9,0.1,0.01,0.01,0.01,5.0,2.42,108.6,7.2,0,0.0,0,0,0,0,0,1.0
KARUAH RIVER AT BOORAL,Karuah,Lower North Coast,2018-06-12 09:31:24,2018,6,winter,215.4,1.0,0.12,0.17,0.1,9.0,22.9,85.3,6.94,2,1.0,0,0,1,1,0,0.0
WALLAMBA RIVER AT DARGAVILLE ROAD CROSSING,Karuah,Lower North Coast,2018-06-12 10:49:33,2018,6,winter,777.0,0.4,0.1,0.04,0.01,5.0,5.52,63.5,7.31,1,0.0,0,0,0,0,1,0.0
MANNING RIVER AT KILLAWARRA,Manning,Lower North Coast,2018-06-12 11:43:40,2018,6,winter,93.6,0.1,0.02,0.01,0.01,5.0,0.81,93.8,7.46,0,0.0,0,0,0,0,0,0.0
BARNARD RIVER AT MACKAY,Manning,Lower North Coast,2018-06-12 13:34:45,2018,6,winter,176.1,0.1,0.02,0.01,0.01,5.0,0.56,110.8,8.44,0,0.0,0,0,0,0,0,0.0
HUNTER RIVER AT MOONAN FLAT,Hunter,Hunter,2018-06-12 15:42:27,2018,6,winter,,0.1,0.02,0.04,0.01,5.0,6.79,92.4,7.76,0,0.0,0,0,0,0,0,0.0
HUNTER RIVER AT MUSWELLBROOK,Hunter,Hunter,2018-06-13 09:40:22,2018,6,winter,334.7,0.2,0.05,0.04,0.01,8.0,5.29,83.7,7.98,0,0.0,0,0,0,0,0,0.0
HUNTER RIVER AT MOSES CROSSING,Hunter,Hunter,2018-06-13 10:35:35,2018,6,winter,384.7,0.1,0.03,0.03,0.01,5.0,4.05,83.8,8.02999999999999,0,0.0,0,0,0,0,0,0.0
WOLLOMBI BROOK AT WARKWRTH,Hunter,Hunter,2018-06-13 10:59:10,2018,6,winter,1130.0,0.1,0.01,0.01,0.01,6.0,4.03,56.0,7.41,1,0.0,0,0,0,0,1,0.0
HUNTER RIVER AT SINGLETON,Hunter,Hunter,2018-06-13 11:27:35,2018,6,winter,498.3,0.1,0.02,0.02,0.01,5.0,4.91,88.8,8.11,0,0.0,0,0,0,0,0,0.0
